0.010034		0.000071
0.007538		0.000068
0.011948		0.000108
0.017201		0.000152
0.011158		0.000100
0.015985		0.000148
0.015690		0.000159
0.007735		0.000072
0.021216		0.000189
0.007577		0.000073
0.001129		0.000011
0.001986		0.000017
0.002789		0.000015
0.003509		0.000030
0.002615		0.000013
0.002316		0.000013
